Area,Name,Rating,Total Ratings,Address,Latitude,Longitude,Popularity Score,Estimated Monthly Visitors,Average Spend,Estimated Revenue,Cafe Category,
Kharghar,Saias The Food Library,4.7,58,"BHOOMI TOWER SHOP NO-28 , PLOT-28, Sector 4, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.0337249,73.0637211,272.6,1450,? 550.00,"? 7,97,500.00",Premium,
Kharghar,LOKAL CAFE & BISTRO,4.1,808,"Shop No: 2,3 & 4, Seawood Avenue, Sector 3, Belpada, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.0274469,73.0579339,3312.8,20200,? 350.00,"? 70,70,000.00",Popular,
Kharghar,MAISON DE CAF??,4.2,28,"Courtyard by Marriott, Sector 7, Nerul, Navi Mumbai, Maharashtra 400706, India",19.0433125,73.0270625,117.6,700,? 350.00,"? 2,45,000.00",Popular,
Kharghar,MiNi Treats,4.1,24,"Plot No-04, Shop No-06, Krishna Tower, Sector 35E, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.0696099,73.0758757,98.4,600,? 350.00,"? 2,10,000.00",Popular,
Kharghar,Grace Restaurant Kharghar,4.2,935,"Shop No 15, Goodwill Paradise, Plot 24, near Dmart, Gharkul, Sector 15, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.040276,73.0764775,3927,23375,? 350.00,"? 81,81,250.00",Popular,
Kharghar,TM Kitchen Kharghar,4.1,513,"Shop no 36/37, Green heritage chs, plot no 78, Jalvayu Rd, Sector 20, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.0523392,73.0707011,2103.3,12825,? 350.00,"? 44,88,750.00",Popular,
Kharghar,Pranaam Fine Dine & Banquets,4,4460,"Shop 23-24, plot no-B/2B,A, 24/c, Utsav Chowk - CISF Rd, Sector 12, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.0449776,73.0643891,17840,111500,? 350.00,"? 3,90,25,000.00",Popular,
Kharghar,Heaven & Herbs,5,13,"Shop No. 9, ADHIRAJ COMPLEX, Plot No. 8, Wing F, Sector 8, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.0323315,73.0678512,65,325,? 550.00,"? 1,78,750.00",Premium,
Kharghar,Grabrews Cold Coffee & Shakes,5,29,"Sector 33, Kharghar, Navi Mumbai, Maharashtra 410210, India",19.0649301,73.0777632,145,725,? 550.00,"? 3,98,750.00",Premium,
Dharavi,Cafe Istaa,4.4,3106,"New CHS Ltd, 12A/1, RL Kelkar Rd, Sion West, Sion, Mumbai, Maharashtra 400022, India",19.04191,72.8611228,13666.4,77650,? 450.00,"? 3,49,42,500.00",Popular,
Dharavi,Third Wave Coffee,4.7,1415,"Unit no.58, Ground, Ram Mahal, Tip Road, Senapati Bapat Marg, Station, Mahim, Mumbai, Maharashtra 400016, India",19.0408896,72.8462018,6650.5,35375,? 550.00,"? 1,94,56,250.00",Premium,
Dharavi,Raj Parota Stall,4.4,76,"Block No 12, East, 90 Feet Rd, Transit Camp, Rajiv Gandhi Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.041802,72.8564897,334.4,1900,? 450.00,"? 8,55,000.00",Popular,
Dharavi,Mokai Cafe,4.5,543,"Chapel Rd, St Sebastian Colony, Ranwar, Bandra West, Mumbai, Maharashtra 400050, India",19.0524466,72.8285898,2443.5,13575,? 450.00,"? 61,08,750.00",Premium,
Dharavi,Citizen restaurant,3.9,759,"90 Feet Rd, Muslim Nagar, Kumbhar Wada, Dharavi, Mumbai, Maharashtra 400017, India",19.0466139,72.8602665,2960.1,18975,? 350.00,"? 66,41,250.00",Average,
Dharavi,THE FOOD STUDIO Kitchen And BAR,4.4,20,"2VR2+CWP, 60 Feet Rd, RP Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0410942,72.8523321,88,500,? 450.00,"? 2,25,000.00",Popular,
Dharavi,Cafe Madras??ã?è,4.4,24600,"GROUND FLOOR, KAMAKSHI BUILDING, 391/B, Bhaudaji Rd, Matunga East, Mumbai, Maharashtra 400019, India",19.0276203,72.8550415,108240,615000,? 450.00,"? 27,67,50,000.00",Popular,
Dharavi,Cafe Arfa Hotel,4,295,"2RVX+C7R, Dharavi Main Rd, Shammi Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0436229,72.848144,1180,7375,? 350.00,"? 25,81,250.00",Popular,
Dharavi,Hotel Cafe Rahi,4.9,33,"2VV5+H34, 90 Feet Rd, Sion Dharavi, Dharavi, Mumbai, Maharashtra 400017, India",19.0438982,72.8577062,161.7,825,? 550.00,"? 4,53,750.00",Premium,
Dharavi,Coffee By Di Bella Mahim,4.2,4162,"West Wind Apartment, West Wind Building, Cadell Road, Mahim West, Kataria Colony, Shivaji Park, Swatantryaveer Savarkar Rd, above Cafe Di Bella, near Hinduja Hospitals, Dadar, Mumbai, Maharashtra 400016, India",19.0315287,72.8388039,17480.4,104050,? 350.00,"? 3,64,17,500.00",Popular,
Dharavi,SANSAR HOTEL,3.9,936,"90 Feet Rd, Sai Baba Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0451125,72.8586422,3650.4,23400,? 350.00,"? 81,90,000.00",Average,
Dharavi,New Hotel Selvi,3.8,366,"Shop B- 200, 90 Feet Rd, near Kamraj School, P.K. Kunte Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0415204,72.8557457,1390.8,9150,? 350.00,"? 32,02,500.00",Average,
Dharavi,Tasty Parota Corner,4.1,1096,"07, Block, 11, 90 Feet Rd, Block Number 11, Transit Camp, Rajiv Gandhi Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0420498,72.8564757,4493.6,27400,? 350.00,"? 95,90,000.00",Popular,
Dharavi,Cafe Milan Restaurant,4.3,18,"MS/RB-T46, Lal Bahadur Shastri Marg, Mahanagar Palika Vasahat, Dharavi, Mumbai, Maharashtra 400017, India",19.0479246,72.8633526,77.4,450,? 350.00,"? 1,57,500.00",Popular,
Dharavi,Amba Bhavan Coffee Club,4.3,1817,"King's Circle Flyover, 373, Bhandarkar Rd, Matunga East, Mumbai, Maharashtra 400019, India",19.0272942,72.8546203,7813.1,45425,? 350.00,"? 1,58,98,750.00",Popular,
Dharavi,Jhakas Family Restaurant,3.8,1008,"Sion-Bandra Link Rd, Tjunction, Dharavi, Mumbai, Maharashtra 400017, India",19.0470198,72.8523258,3830.4,25200,? 350.00,"? 88,20,000.00",Average,
Dharavi,Cafe Rahat,4.3,54,"G-34, Sulochana Shetty Marg, Muslim Nagar, Matunga Labour Camp, Dharavi, Mumbai, Maharashtra 400019, India",19.0381578,72.8533231,232.2,1350,? 350.00,"? 4,72,500.00",Popular,
Dharavi,Earth Cafe @ Waterfield,4.4,1445,"Durga Chambers, Waterfield Road, above Pernia's Pop Up MEN, Bandra West, Mumbai, Maharashtra 400050, India",19.0590714,72.834038,6358,36125,? 450.00,"? 1,62,56,250.00",Popular,
Dharavi,Sunder Vilas,3.9,303,"90 Feet Rd, Muslim Nagar, RP Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0386286,72.8539169,1181.7,7575,? 350.00,"? 26,51,250.00",Average,
Dharavi,Saheel Restaurant,3.9,1381,"Shop No 5.6 Gupta Chawl, Kalakilla, Dharavi, Mumbai, Maharashtra 400017, India",19.0474107,72.860755,5385.9,34525,? 350.00,"? 1,20,83,750.00",Average,
Dharavi,Rehmat Restaurant & Caterers,4.1,2387,"47, Anarya CHS, Jasmine Mill Road,Matunga Labour, Camp, Matunga, opp. Geetanjali Building, Mumbai, Maharashtra 400019, India",19.0387905,72.8508833,9786.7,59675,? 350.00,"? 2,08,86,250.00",Popular,
Dharavi,ARIK RESTAURANT,4,54,"Chamda Bazar, Dharavi Main Rd, Habib Nagar, Sheshwadi, Dharavi, Mumbai, Maharashtra 400017, India",19.043817,72.8513741,216,1350,? 350.00,"? 4,72,500.00",Popular,
Dharavi,Dharavi Restaurant,3.8,192,"Mahim east sallu seth compund, near sunni jama masjid, Mumbai, Maharashtra 400017, India",19.0437178,72.8511756,729.6,4800,? 350.00,"? 16,80,000.00",Average,
Dharavi,Bombay Coffee House,4.2,3019,"248, Neelkamal Building, Waterfield Road, opposite National College, Bandra West, Mumbai, Maharashtra 400050, India",19.0632296,72.8347585,12679.8,75475,? 350.00,"? 2,64,16,250.00",Popular,
Dharavi,Cafe Mysore,4.2,5086,"Durlabh Niwas, 1/461, Dr Babasaheb Ambedkar Marg, Opp B.N. Maheshwari Udyan, Matunga East, Mumbai, Maharashtra 400019, India",19.0276064,72.8555044,21361.2,127150,? 350.00,"? 4,45,02,500.00",Popular,
Dharavi,Cafe Milan Hotel,4.2,32,"IGC Chawl, Dharavi Main Rd, Mahim(E, Dharavi, Mumbai, Maharashtra 400017, India",19.0438511,72.8505867,134.4,800,? 350.00,"? 2,80,000.00",Popular,
Dharavi,Modern Lunch Home,4.1,3187,"5 Harak Niwas, Opposite Bank Of Baroda, Near Railway Station, Station Rd, Sion West, Sion, Mumbai, Maharashtra 400022, India",19.0452945,72.8642225,13066.7,79675,? 350.00,"? 2,78,86,250.00",Popular,
Dharavi,Malhari Chai(Azhari Cafe),3.9,17,"Shop No 13A, Lavji Bhimji Chawl, Kader Maidan, Bhatiya Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0430558,72.850999,66.3,425,? 350.00,"? 1,48,750.00",Average,
Dharavi,New Welcome Tea,3.8,94,"2VW5+6Q6, 90 Feet Rd, Dharavi Slums, Laxmi Baug, Dharavi, Mumbai, Maharashtra 400017, India",19.0455482,72.859398,357.2,2350,? 350.00,"? 8,22,500.00",Average,
Dharavi,New Cafe Bharath,3.4,37,"2VQ2+R4R Post Office, Jasmine Mill Rd, opposite Shau Nagar, Mahim East, Shammi Nagar, Dharavi, Mumbai, Maharashtra 400019, India",19.0396209,72.8502754,125.8,925,? 350.00,"? 3,23,750.00",Average,
Dharavi,"Grandmama's Cafe, Dadar East",4.1,8457,"Dharamputra Pritam Estate, 20 & 21, Dr Babasaheb Ambedkar Marg, Dadar East, Dadar, Mumbai, Maharashtra 400014, India",19.0168049,72.8461869,34673.7,211425,? 350.00,"? 7,39,98,750.00",Popular,
Dharavi,Jennifer Cyber Cafe,3.5,110,"D-3, Takandas Kataria Marg, Matunga Labour Camp, Dharavi, Mumbai, Maharashtra 400019, India",19.0374566,72.8530779,385,2750,? 350.00,"? 9,62,500.00",Average,
Dharavi,Sai Dream Cyber Cafe,4.2,41,"Shop no.1, Row -K, Block -10, Off Dharavi police Station, 90 feet Road, Transit Camp, Rajiv Gandhi Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0428576,72.8572824,172.2,1025,? 350.00,"? 3,58,750.00",Popular,
Dharavi,Bismillah Restaurant,4,1427,"Matunga labour Camp 60 Feet Road, Sant Kabir Marg, opp. Kumbharwada, Mumbai, Maharashtra 400019, India",19.0380352,72.8535442,5708,35675,? 350.00,"? 1,24,86,250.00",Popular,
Dharavi,Food lee's,4.3,28,"Indra chawl, B/32, Dharavi Cross Rd, Palkar Chawl, Dharavi, Mumbai, Maharashtra 400017, India",19.0424218,72.8535605,120.4,700,? 350.00,"? 2,45,000.00",Popular,
Dharavi,Usmaniya Restaurant,4,236,"60 feet road A.K.G Nagar Mumbai maharashtra 17, Mumbai, Maharashtra 400017, India",19.043221,72.847907,944,5900,? 350.00,"? 20,65,000.00",Popular,
Dharavi,Abhinav Family Bar and Reasaurant,4,71,"2RWX+762, Mahim - Sion Link Rd, Naya Nagar, Navrang Compound, Dharavi, Mumbai, Maharashtra 400017, India",19.0456292,72.848023,284,1775,? 350.00,"? 6,21,250.00",Popular,
Dharavi,CAFE INDIA,4.5,4,"SHOP NO B7, DAMAR COMPANY, 90 Feet Rd, Mukund Nagar, Sion, Mumbai, Maharashtra 400017, India",19.0462652,72.8577506,18,100,? 450.00,"? 45,000.00",Premium,
Dharavi,Cafe Zam Zam,3.9,10,"2RVX+C2C, Dharavi Main Rd, Mahim East, Shammi Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0435623,72.847506,39,250,? 350.00,"? 87,500.00",Average,
Dharavi,SHABNAM TEA HOUSE,5,1,"9, Dharavi Main Rd, Chanda Bazar, Sheshwadi, Dharavi, Mumbai, Maharashtra 400017, India",19.0449559,72.8525669,5,25,? 550.00,"? 13,750.00",Premium,
Dharavi,The Sassy Caf??,3.8,54,"Jio World Drive, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.0537642,72.8516735,205.2,1350,? 350.00,"? 4,72,500.00",Average,
Dharavi,Labour Camp Irani Restaurant,3.7,1095,"2VP3+549, Matunga Labour Camp, Dharavi, Mumbai, Maharashtra 400019, India",19.035401,72.8528563,4051.5,27375,? 350.00,"? 95,81,250.00",Average,
Dharavi,Humble Express,4.8,260,"R1, Ankita Apartments, Navghar Rd, Ambedkar Nagar, Mulund East, Mumbai, Maharashtra 400081, India",19.051199,72.8641837,1248,6500,? 550.00,"? 35,75,000.00",Premium,
Dharavi,Devraj Bar & Restaurant,3.7,66,"2VR4+RC8, 90 Feet Rd, Balaji Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0420361,72.8560766,244.2,1650,? 350.00,"? 5,77,500.00",Average,
Dharavi,Gurukripa,4.3,35428,"40, Rd Number 24, near Sies College Of Arts, Science & Commerce, Sion West, Sion, Mumbai, Maharashtra 400022, India",19.0429043,72.8618765,152340.4,885700,? 350.00,"? 30,99,95,000.00",Popular,
Dharavi,Cafe Azeez,5,1,"Jasmine Mill Rd, Baliga Nagar, kamla Nagar, Shammi Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0417082,72.848399,5,25,? 550.00,"? 13,750.00",Premium,
Dharavi,Kareemi Restaurant,4,235,"46, Kuttiwadi Cross Rd, Habib Nagar, Sheshwadi, Dharavi, Mumbai, Maharashtra 400017, India",19.0441161,72.8514261,940,5875,? 350.00,"? 20,56,250.00",Popular,
Dharavi,New Sahil Restaurant,4.2,29,"Rajendra Prasad Nagar, 60 Feet Road, opp. Hanware Height, Muslim Nagar, Matunga Labour Camp, Dharavi, Mumbai, Maharashtra 400019, India",19.0381036,72.8534197,121.8,725,? 350.00,"? 2,53,750.00",Popular,
Dharavi,I CAFE (Bandra West),4.7,261,"Ranwar, Bandra West, Mumbai, Maharashtra 400050, India",19.0519426,72.829369,1226.7,6525,? 550.00,"? 35,88,750.00",Premium,
Dharavi,Cafe BANDRA,4.2,967,"3R6J+XCM, Mumbai Pali, Village, Bandra West, Mumbai, Maharashtra 400050, India",19.0624709,72.8310496,4061.4,24175,? 350.00,"? 84,61,250.00",Popular,
Dharavi,Victory Cafe,4.2,25,"2VV7+XR4, Sion Railway Colony, Chunabhatti, Sion, Mumbai, Maharashtra 400022, India",19.0448923,72.8645847,105,625,? 350.00,"? 2,18,750.00",Popular,
Dharavi,PONDICH??RY CAF?? - ALL-DAY DINING,4.5,2570,"C 57, G Block BKC, Bandra Kurla Complex, Bandra East, Mumbai, Maharashtra 400051, India",19.067784,72.8689718,11565,64250,? 450.00,"? 2,89,12,500.00",Premium,
Dharavi,Cafe Junction Veg And Nonveg,3.2,5,"2VW2+PVM, Sion-Bandra Link Rd, I Block BKC, Sheshwadi, Bandra East, Mumbai, Maharashtra 400017, India",19.0468493,72.8521323,16,125,? 350.00,"? 43,750.00",Average,
Dharavi,Noor Mohammadi Restaurant Dharavi,3.4,24,"Dharavi Main Rd, Mahim East, Navrang Compound, Dharavi, Mumbai, Maharashtra 400017, India",19.043825,72.8483355,81.6,600,? 350.00,"? 2,10,000.00",Average,
Dharavi,Cafe Golden Sweets & Milk Dairy,3.8,11,"3V28+52X, Station Marg, Dharavi Depot Rd, Naik Nagar, Sion West, Mumbai, Maharashtra 400022, India",19.0505066,72.8651084,41.8,275,? 350.00,"? 96,250.00",Average,
Dharavi,Nude Food Cafe,4.5,774,"364, Dhuru Apartment, Swatantryaveer Savarkar Rd, Dadar West, Prabhadevi, Mumbai, Maharashtra 400028, India",19.0195391,72.8318982,3483,19350,? 450.00,"? 87,07,500.00",Premium,
Dharavi,Sudarshan Veg & Non Veg,3.9,482,"90 Feet Rd, Block Number 11, Transit Camp, Rajiv Gandhi Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0423171,72.8567221,1879.8,12050,? 350.00,"? 42,17,500.00",Average,
Dharavi,ZAM ZAM RESTAURANT,5,5,"lok seva co-operative society shop no1 90feet road, Dharavi, Mumbai, Maharashtra 400017, India",19.0462276,72.8596002,25,125,? 550.00,"? 68,750.00",Premium,
Dharavi,Apna family restaurant,3.6,211,"2VR4+H89, P.K. Kunte Nagar, Kamala Nehru Nagar, Rajiv Gandhi Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0413589,72.8559175,759.6,5275,? 350.00,"? 18,46,250.00",Average,
Dharavi,Boojee Cafe,4.5,3809,"Shop No 6, New Kantwadi Rd, off Perry Cross Road, Bandra West, Mumbai, Maharashtra 400050, India",19.0605979,72.82439,17140.5,95225,? 450.00,"? 4,28,51,250.00",Premium,
Powai,Aromas Caf?? & Bistro,4.3,9381,"Ventura Building, G6, Central Ave, opposite DMart, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1169277,72.9098968,40338.3,234525,? 350.00,"? 8,20,83,750.00",Popular,
Powai,Poetry by Love and Cheesecake,4.4,2129,"City Park, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1156838,72.9090305,9367.6,53225,? 450.00,"? 2,39,51,250.00",Popular,
Powai,Blue Tokai Coffee Roasters | Powai,4.2,397,"G-01, Ventura, Central Ave, near Hiranandani Business Park, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.117205,72.9096863,1667.4,9925,? 350.00,"? 34,73,750.00",Popular,
Powai,"Chaayos Cafe - Hiranandani, Powai",4,4099,"Unit No 07 Ground Floor, Ventura Building, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1160562,72.9089775,16396,102475,? 350.00,"? 3,58,66,250.00",Popular,
Powai,Lake View Cafe,4.7,7350,"The Westin Mumbai Powai Lake, Plot No 2 & 3B, Saki Vihar Rd, near Chinmayanand Ashram, Powai, Mumbai, Maharashtra 400087, India",19.1343351,72.9013529,34545,183750,? 550.00,"? 10,10,62,500.00",Premium,
Powai,CAFE DNA POWAI,4.7,22,"502, DNA 360, Knowledge Park Near Hiranandani Hospital, Powai, Mumbai, Maharashtra 400076, India",19.1201615,72.9163083,103.4,550,? 550.00,"? 3,02,500.00",Premium,
Powai,Powai Social,4.2,4372,"Delphi B Wing, 6, Orchard Ave, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1205079,72.9092782,18362.4,109300,? 350.00,"? 3,82,55,000.00",Popular,
Powai,Caf?? Coffee Day,3.8,736,"Haiko Mall, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1186878,72.9113581,2796.8,18400,? 350.00,"? 64,40,000.00",Average,
Powai,SHIRUCAFE IIT Bombay,4.5,853,"Powai campus, First floor between L1 & L2 building, IIT, Powai, Mumbai, Maharashtra 400076, India",19.1307887,72.9172407,3838.5,21325,? 450.00,"? 95,96,250.00",Premium,
Powai,Madeira & Mime Powai,4.5,6775,"Trans Ocean House, Lake Blvd Rd, Hiranandani Gardens, MHADA Colony 19, Powai, Mumbai, Maharashtra 400076, India",19.1200909,72.9070655,30487.5,169375,? 450.00,"? 7,62,18,750.00",Premium,
Powai,abCoffee Powai,4.8,172,"Anmol Building Pawai V Complex, Shop No. 29, Gems CHS Powai Vihar Complex, Lake Homes Private Rd, MHADA Colony 20, Powai, Mumbai, Maharashtra 400076, India",19.1164771,72.9015793,825.6,4300,? 550.00,"? 23,65,000.00",Premium,
Powai,Cafe 92,4.1,333,"PC Saxena Auditorium, Academic Section, IIT Area, Powai, Mumbai, Maharashtra 400076, India",19.1321775,72.9159372,1365.3,8325,? 350.00,"? 29,13,750.00",Popular,
Powai,Caf?? Coffee Day,4,1373,"3 & 4 Ground Floor, Jheel Darshan, Jogeshwari - Vikhroli Link Rd, opposite Powai Lake, Rambaug, MHADA Colony 20, Powai, Mumbai, Maharashtra 400076, India",19.1195766,72.9010912,5492,34325,? 350.00,"? 1,20,13,750.00",Popular,
Powai,Mia Cucina,4.2,2522,"G3, Transocean House, Hiranandani Business Park, Lake Blvd Rd, Hiranandani Gardens, MHADA Colony 19, Powai, Mumbai, Maharashtra 400076, India",19.1199886,72.9071051,10592.4,63050,? 350.00,"? 2,20,67,500.00",Popular,
Powai,The Sassy Spoon Powai,4.2,1327,"B-Wing, Delphi Building, Restaurant 1A Binge Central, 1st Floor, Orchard Ave, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1204914,72.9090513,5573.4,33175,? 350.00,"? 1,16,11,250.00",Popular,
Powai,"Theobroma Bakery and Cake Shop - Powai, Mumbai",4.4,4025,"SHOP NUMBER 8, GROUND FLOOR, Central Ave, next to Kotak Bank, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1156677,72.9089397,17710,100625,? 450.00,"? 4,52,81,250.00",Popular,
Powai,The Finch Mumbai,4.1,4794,"Shah Industrial Estate, Bus Stop, Saki Vihar Rd, opposite to Huntsman Building, next to John Baker, Ganesh Nagar, Marol, Andheri East, Mumbai, Maharashtra 400072, India",19.1149653,72.8888968,19655.4,119850,? 350.00,"? 4,19,47,500.00",Popular,
Powai,Bombay To Barcelona Library Cafe,4.6,2589,"Timmy Arcade, 778, Makwana Rd, Gamdevi, Marol, Andheri East, Mumbai, Maharashtra 400059, India",19.1094204,72.8811811,11909.4,64725,? 450.00,"? 2,91,26,250.00",Premium,
Powai,Bayroute Powai,4.4,3358,"Office No. 4 (4th Floor, 4W94+WWF One Boulevard, Transocean House Lake Boulevard Road,Hiranandani Business Park, Lake Blvd Rd, Hiranandani Gardens, MHADA Colony 19, Powai, Mumbai, Maharashtra 400076, India",19.1201698,72.9070085,14775.2,83950,? 450.00,"? 3,77,77,500.00",Popular,
Powai,Starbucks,4.4,850,"Hiranandani Business Park, Prudential Building, Powai, Mumbai, Maharashtra 400076, India",19.116104,72.909806,3740,21250,? 450.00,"? 95,62,500.00",Popular,
Powai,ARC Powai É??Lounge É?õ Rooftop,4.6,147,"ARC Powai, Opp Powai Lake Adi Shankaracharya Marg, Jogeshwari - Vikhroli Link Rd, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.122349,72.9086351,676.2,3675,? 450.00,"? 16,53,750.00",Premium,
Powai,Travancore Cafe,4,428,"Ground Floor, Travancore Cafe, near Datta Samant Bungalow, Chaitanya Nagar, IIT Market, Powai, Mumbai, Maharashtra 400076, India",19.1251616,72.9193495,1712,10700,? 350.00,"? 37,45,000.00",Popular,
Powai,SMOOR Lounge - Powai,4.4,342,"Shop G1A, Delphi, Hiranandani Business Park, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1198661,72.9089501,1504.8,8550,? 450.00,"? 38,47,500.00",Popular,
Powai,Eve,4.4,2632,"Sentinel, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1234246,72.9124696,11580.8,65800,? 450.00,"? 2,96,10,000.00",Popular,
Powai,Rude Lounge,4.2,16998,"B-Wing, SERVICE OFFICE, 8th Floor, South Avenue, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1109527,72.9082967,71391.6,424950,? 350.00,"? 14,87,32,500.00",Popular,
Powai,The 2nd wife caf?? & restaurant,4.3,352,"Junction, Krishanlal Marwah Marg, Ansa Industrial Estate, Chandivali, Andheri East, Mumbai, Maharashtra 400072, India",19.1100461,72.8880038,1513.6,8800,? 350.00,"? 30,80,000.00",Popular,
Powai,Hitchki Powai,4.2,11298,"G5, Transocean house, Lake Boulevard Rd. Hiranandani Business Park, near Kaya skin clinic, Powai, Mumbai, Maharashtra 400076, India",19.1199167,72.9071313,47451.6,282450,? 350.00,"? 9,88,57,500.00",Popular,
Powai,Bombay Island Coffee Company | Vikhroli,4.6,284,"GODREJ ONE, Shop #4, Tower C, Retail Street, The Trees, Pirojshanagar, Vikhroli, Mumbai, Maharashtra 400079, India",19.0931472,72.9202385,1306.4,7100,? 450.00,"? 31,95,000.00",Premium,
Powai,Grandmama's Cafe - Ghatkopar,4.2,1699,"R City Mall, Ground Floor, Courtyard, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.0993558,72.9163421,7135.8,42475,? 350.00,"? 1,48,66,250.00",Popular,
Powai,The Game Ranch,4.2,749,"1st floor, Delphi Building, Delphi Orchard Avenue, Unit No. 2, B-Wing, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1204914,72.9090513,3145.8,18725,? 350.00,"? 65,53,750.00",Popular,
Powai,Cafe coffee day (CCD),3.9,108,"opposite Kendriya Vidyalaya, IIT Area, Powai, Mumbai, Maharashtra 400076, India",19.1300053,72.9187901,421.2,2700,? 350.00,"? 9,45,000.00",Average,
Powai,Starbucks,4.5,316,"No G2, Ground Floor, Orchard Ave, Hiranandani Gardens, MHADA Colony 19, Powai, Mumbai, Maharashtra 400076, India",19.119739,72.9080499,1422,7900,? 450.00,"? 35,55,000.00",Premium,
Powai,Mirchi & Mime,4.6,12095,"Transocean House, Lake Blvd Rd, Hiranandani Gardens, MHADA Colony 19, Powai, Mumbai, Maharashtra 400076, India",19.1198088,72.9073412,55637,302375,? 450.00,"? 13,60,68,750.00",Premium,
Powai,Yuhi,3.9,673,"8th floor, Yuhi lounge, A-WING, SUPREME BUSINESS PARK, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1117472,72.9095143,2624.7,16825,? 350.00,"? 58,88,750.00",Average,
Powai,Blue Tokai Coffee Roasters | Nahar,4.4,19,"Shop No 14, Amaryllis Tower, Nahar Amrit Shakti, LOK Milan Colony, Chandivali, Powai, Mumbai, Maharashtra 400072, India",19.1124703,72.8977069,83.6,475,? 450.00,"? 2,13,750.00",Popular,
Powai,Foo Powai,4.3,866,"B-Wing, Delphi Building, Ground Floor, Orchard Ave, Powai, Mumbai, Maharashtra 400076, India",19.1205588,72.9093514,3723.8,21650,? 350.00,"? 75,77,500.00",Popular,
Powai,Civil Engineering Students Lounge and Cafe,4.2,65,"3rd floor, Civil Dept, IIT Area, Powai, Mumbai, Maharashtra 400076, India",19.1326837,72.9164247,273,1625,? 350.00,"? 5,68,750.00",Popular,
Powai,POMONACafe,4.6,29,"Hiranandani Business Park, shop no 121, First Floor, Powai Plaza, Mumbai, Maharashtra 400076, India",19.1189791,72.9125121,133.4,725,? 450.00,"? 3,26,250.00",Premium,
Powai,Gurukripa,4.2,9186,"Saki Vihar Rd, opp. 55 Corporate Avenue, Muranjan Wadi, Marol, Powai, Mumbai, Maharashtra 400072, India",19.1169634,72.8890994,38581.2,229650,? 350.00,"? 8,03,77,500.00",Popular,
Powai,THE WADAPAV CAFE - ELITE,4,43,"Shop No. 61, Galleria Shopping Mall, Central Ave, Hiranandani Gardens, Panchkutir Ganesh Nagar, Powai, Mumbai, Maharashtra 400076, India",19.1191569,72.9119591,172,1075,? 350.00,"? 3,76,250.00",Popular,
Powai,JW Cafe,4.6,2453,"Chhatrapati Shivaji International Airport Area, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099, India",19.103168,72.877702,11283.8,61325,? 450.00,"? 2,75,96,250.00",Premium,
Powai,Elementaria Bakery Cafe,4.3,36,"DAFFODIL BUILDING, Central Ave, Hiranandani Gardens, Powai, Mumbai, Maharashtra 400076, India",19.1151279,72.907099,154.8,900,? 350.00,"? 3,15,000.00",Popular,
